# data log file generated by Analog Flavor - Easy LV | HV																
# connected crate: WIENER MPOD - 4590036																
# connection: snmp://129.57.196.26:161:guru																
# modules:																
#   module0 : E08C0 - 736790 - slot 2																
Time	Vmeas(module0.Channel 0)	Imeas(module0.Channel 0)	Vmeas(module0.Channel 1)	Imeas(module0.Channel 1)	Vmeas(module0.Channel 2)	Imeas(module0.Channel 2)	Vmeas(module0.Channel 3)	Imeas(module0.Channel 3)	Vmeas(module0.Channel 4)	Imeas(module0.Channel 4)	Vmeas(module0.Channel 5)	Imeas(module0.Channel 5)	Vmeas(module0.Channel 6)	Imeas(module0.Channel 6)	Vmeas(module0.Channel 7)	Imeas(module0.Channel 7)
1033.600	-1.54E-01	3.75E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.03E-02	0.00E+00	-3.74E+03	7.60E-04	-3.22E+03	6.57E-04	-3.74E+03	7.63E-04
1034.111	-1.63E-01	3.74E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.39E-02	0.00E+00	-3.74E+03	7.60E-04	-3.26E+03	6.66E-04	-3.74E+03	7.63E-04
1034.614	-1.71E-01	3.74E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.87E-02	0.00E+00	-3.74E+03	7.60E-04	-3.30E+03	6.73E-04	-3.74E+03	7.63E-04
1035.130	-1.78E-01	3.76E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-2.31E-02	0.00E+00	-3.74E+03	7.60E-04	-3.34E+03	6.81E-04	-3.74E+03	7.63E-04
1035.643	-1.78E-01	3.76E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-2.31E-02	0.00E+00	-3.74E+03	7.60E-04	-3.34E+03	6.81E-04	-3.74E+03	7.63E-04
1036.144	-1.85E-01	3.75E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-2.62E-02	0.00E+00	-3.74E+03	7.60E-04	-3.38E+03	6.89E-04	-3.74E+03	7.63E-04
1036.662	-1.92E-01	3.75E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-3.03E-02	0.00E+00	-3.74E+03	7.60E-04	-3.42E+03	6.97E-04	-3.74E+03	7.63E-04
1037.167	-1.99E-01	3.75E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-3.35E-02	0.00E+00	-3.74E+03	7.60E-04	-3.46E+03	7.05E-04	-3.74E+03	7.63E-04
1037.668	-2.04E-01	3.76E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-3.70E-02	0.00E+00	-3.74E+03	7.60E-04	-3.50E+03	7.13E-04	-3.74E+03	7.63E-04
1038.183	-2.04E-01	3.76E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-3.70E-02	0.00E+00	-3.74E+03	7.60E-04	-3.50E+03	7.13E-04	-3.74E+03	7.63E-04
1038.697	-2.11E-01	3.76E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-4.00E-02	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.21E-04	-3.74E+03	7.63E-04
1039.209	-2.09E-01	3.77E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-4.12E-02	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1039.725	-2.04E-01	3.78E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1040.222	-2.04E-01	3.78E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1040.733	-1.99E-01	3.77E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1041.239	-1.95E-01	3.77E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1041.753	-1.90E-01	3.77E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-2.47E-04	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1042.252	-1.90E-01	3.77E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-2.47E-04	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1042.752	-1.86E-01	3.78E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1043.264	-1.83E-01	3.78E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-8.94E-05	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1043.765	-1.80E-01	3.78E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1044.267	-1.77E-01	3.78E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1044.781	-1.75E-01	3.78E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-6.78E-04	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1045.279	-1.72E-01	3.78E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1045.793	-1.72E-01	3.78E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1046.305	-1.70E-01	3.78E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1046.814	-1.67E-01	3.78E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-3.41E-04	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1047.322	-1.65E-01	3.78E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-4.29E-05	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1047.842	-1.65E-01	3.78E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-4.29E-05	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1048.345	-1.63E-01	3.78E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-6.62E-05	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1048.862	-1.61E-01	3.78E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.08E-04	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1049.377	-1.59E-01	3.79E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1049.884	-1.57E-01	3.79E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1050.393	-1.57E-01	3.79E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1050.908	-1.55E-01	3.79E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-2.24E-04	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1051.415	-1.54E-01	3.79E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-2.01E-04	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1051.927	-1.52E-01	3.80E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1052.438	-1.52E-01	3.80E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1052.951	-1.51E-01	3.80E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-2.47E-04	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1053.457	-1.49E-01	3.79E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-2.24E-04	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1053.961	-1.48E-01	3.79E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-3.89E-05	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1054.471	-1.47E-01	3.79E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.77E-04	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1054.978	-1.47E-01	3.79E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.77E-04	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1055.490	-1.46E-01	3.79E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1055.994	-1.44E-01	3.79E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1056.501	-1.44E-01	3.79E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1057.012	-1.44E-01	3.79E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1057.522	-1.43E-01	3.79E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1058.024	-1.42E-01	3.79E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-2.69E-04	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1058.532	-1.42E-01	3.79E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1059.037	-1.42E-01	3.79E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1059.547	-1.42E-01	3.79E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1060.050	-1.41E-01	3.79E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1060.559	-1.40E-01	3.79E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1061.070	-1.40E-01	3.80E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1061.576	-1.40E-01	3.80E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1062.077	-1.39E-01	3.80E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.00E-09	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1062.585	-1.39E-01	3.80E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.59E-04	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1063.100	-1.39E-01	3.80E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-2.29E-04	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1063.603	-1.38E-01	3.80E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-2.29E-04	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1064.117	-1.38E-01	3.80E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.00E-09	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1064.630	-1.38E-01	3.80E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.59E-04	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1065.138	-1.37E-01	3.80E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-5.08E-04	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1065.648	-1.36E-01	3.81E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.00E-09	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1066.158	-1.36E-01	3.81E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.00E-09	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1066.667	-1.36E-01	3.80E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-6.62E-05	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1067.179	-1.36E-01	3.80E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.13E-04	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1067.693	-1.35E-01	3.80E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1068.212	-1.35E-01	3.80E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.96E-05	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1068.709	-1.35E-01	3.81E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.96E-05	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1069.210	-1.35E-01	3.81E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1069.711	-1.35E-01	3.81E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-8.94E-05	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1070.212	-1.35E-01	3.81E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1070.722	-1.35E-01	3.81E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1071.227	-1.34E-01	3.81E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.00E-09	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1071.736	-1.34E-01	3.81E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.00E-09	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1072.251	-1.33E-01	3.80E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1072.761	-1.33E-01	3.79E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.96E-05	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1073.274	-1.32E-01	3.79E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-4.29E-05	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1073.788	-1.32E-01	3.79E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-4.29E-05	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1074.303	-1.32E-01	3.78E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1074.817	-1.32E-01	3.78E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1075.331	-1.32E-01	3.77E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1075.857	-1.31E-01	3.77E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1076.359	-1.31E-01	3.77E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1076.869	-1.31E-01	3.78E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-6.62E-05	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1077.375	-1.31E-01	3.77E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1077.895	-1.31E-01	3.77E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.27E-04	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1078.405	-1.31E-01	3.77E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.27E-04	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1078.910	-1.30E-01	3.77E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-8.47E-05	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1079.426	-1.30E-01	3.77E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1079.928	-1.29E-01	3.76E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1080.443	-1.30E-01	3.76E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1080.951	-1.30E-01	3.76E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1081.460	-1.29E-01	3.75E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1081.970	-1.29E-01	3.75E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1082.471	-1.29E-01	3.74E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1082.981	-1.29E-01	3.74E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1083.496	-1.29E-01	3.74E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1084.006	-1.29E-01	3.74E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-3.89E-05	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1084.513	-1.29E-01	3.73E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1085.030	-1.29E-01	3.73E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.07E-03	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1085.539	-1.29E-01	3.73E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.07E-03	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1086.045	-1.29E-01	3.72E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-6.62E-05	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1086.556	-1.29E-01	3.72E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1087.074	-1.29E-01	3.72E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1087.590	-1.29E-01	3.73E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1088.110	-1.29E-01	3.73E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1088.606	-1.29E-01	3.73E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1089.122	-1.28E-01	3.72E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
1089.634	-1.28E-01	3.72E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.54E+03	7.23E-04	-3.74E+03	7.63E-04
